UNITID,ARANK,SAINSTT,SAINSTM,SAINSTW,SA_9MCT,SA_9MCM,SA_9MCW,SATOTLT,SATOTLM,SATOTLW,SA09MCT,SA09MCM,SA09MCW,SA10MCT,SA10MCM,SA10MCW,SA11MCT,SA11MCM,SA11MCW,SA12MCT,SA12MCM,SA12MCW,SAOUTLT,SAOUTLM,SAOUTLW,SA09MOT,SA09MOM,SA09MOW,SA10MOT,SA10MOM,SA10MOW,SA11MOT,SA11MOM,SA11MOW,SA12MOT,SA12MOM,SA12MOW,SAEQ9OT,SAEQ9OM,SAEQ9OW,SAEQ9AT,SAEQ9AM,SAEQ9AW,SA09MAT,SA09MAM,SA09MAW,SA10MAT,SA10MAM,SA10MAW,SA11MAT,SA11MAM,SA11MAW,SA12MAT,SA12MAM,SA12MAW
190053,1,9,2,7,0,0,0,9,2,7,0,0,0,9,2,7,0,0,0,0,0,0,539932,72929,467003,0,0,0,539932,72929,467003,0,0,0,0,0,0,485939,65636,420303,53993,32818,60043,,,,59992,36465,66715,,,,,,
190080,1,2,0,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2,156593,0,156593,0,0,0,0,0,0,0,0,0,156593,0,156593,117445,0,117445,58722,,58722,,,,,,,,,,78297,,78297
190099,1,97,60,37,0,0,0,97,60,37,97,60,37,0,0,0,0,0,0,0,0,0,15392700,9495000,5897700,15392700,9495000,5897700,0,0,0,0,0,0,0,0,0,15392700,9495000,5897700,158688,158250,159397,158688,158250,159397,,,,,,,,,
190114,1,6,3,3,0,0,0,6,3,3,5,3,2,0,0,0,1,0,1,0,0,0,492891,213124,279767,406191,213124,193067,0,0,0,86700,0,86700,0,0,0,477112,213124,263988,79519,71041,87996,81238,71041,96534,,,,86700,,86700,,,
190150,1,815,573,242,0,0,0,815,573,242,815,573,242,0,0,0,0,0,0,0,0,0,200878686,144615018,56263668,200878686,144615018,56263668,0,0,0,0,0,0,0,0,0,200878686,144615018,56263668,246477,252382,232494,246477,252382,232494,,,,,,,,,
190169,1,7,4,3,0,0,0,7,4,3,0,0,0,7,4,3,0,0,0,0,0,0,473041,260056,212985,0,0,0,473041,260056,212985,0,0,0,0,0,0,425737,234050,191687,60820,58513,63896,,,,67577,65014,70995,,,,,,
190372,1,29,22,7,0,0,0,29,22,7,29,22,7,0,0,0,0,0,0,0,0,0,4306589,3330255,976334,4306589,3330255,976334,0,0,0,0,0,0,0,0,0,4306589,3330255,976334,148503,151375,139476,148503,151375,139476,,,,,,,,,
190415,1,759,539,220,1,0,1,758,539,219,651,467,184,0,0,0,0,0,0,107,72,35,153483827,111368898,42114929,132691308,97210624,35480684,0,0,0,0,0,0,20792519,14158274,6634245,148285697,107829330,40456368,195628,200054,184732,203827,208160,192830,,,,,,,194323,196643,189550
190442,1,34,15,19,0,0,0,34,15,19,34,15,19,0,0,0,0,0,0,0,0,0,2686340,1211999,1474341,2686340,1211999,1474341,0,0,0,0,0,0,0,0,0,2686340,1211999,1474341,79010,80800,77597,79010,80800,77597,,,,,,,,,
190503,1,32,24,8,0,0,0,32,24,8,0,0,0,0,0,0,32,24,8,0,0,0,4206028,3204402,1001626,0,0,0,0,0,0,4206028,3204402,1001626,0,0,0,3440531,2621201,819330,107517,109217,102416,,,,,,,131438,133517,125203,,,
190512,1,179,115,64,0,0,0,179,115,64,179,115,64,0,0,0,0,0,0,0,0,0,24532470,15791210,8741260,24532470,15791210,8741260,0,0,0,0,0,0,0,0,0,24532470,15791210,8741260,137053,137315,136582,137053,137315,136582,,,,,,,,,
190521,1,138,69,69,0,0,0,138,69,69,138,69,69,0,0,0,0,0,0,0,0,0,17678301,8991221,8687080,17678301,8991221,8687080,0,0,0,0,0,0,0,0,0,17678301,8991221,8687080,128104,130308,125900,128104,130308,125900,,,,,,,,,
190530,1,79,43,36,0,0,0,79,43,36,79,43,36,0,0,0,0,0,0,0,0,0,10117942,5649670,4468272,10117942,5649670,4468272,0,0,0,0,0,0,0,0,0,10117942,5649670,4468272,128075,131388,124119,128075,131388,124119,,,,,,,,,
190549,1,206,121,85,0,0,0,206,121,85,206,121,85,0,0,0,0,0,0,0,0,0,27433472,16293115,11140357,27433472,16293115,11140357,0,0,0,0,0,0,0,0,0,27433472,16293115,11140357,133172,134654,131063,133172,134654,131063,,,,,,,,,
190558,1,139,91,48,0,0,0,139,91,48,139,91,48,0,0,0,0,0,0,0,0,0,18547800,12190994,6356806,18547800,12190994,6356806,0,0,0,0,0,0,0,0,0,18547800,12190994,6356806,133437,133967,132433,133437,133967,132433,,,,,,,,,
190567,1,218,154,64,0,0,0,218,154,64,218,154,64,0,0,0,0,0,0,0,0,0,29662697,21156385,8506312,29662697,21156385,8506312,0,0,0,0,0,0,0,0,0,29662697,21156385,8506312,136067,137379,132911,136067,137379,132911,,,,,,,,,
190576,1,151,79,72,0,0,0,151,79,72,151,79,72,0,0,0,0,0,0,0,0,0,20121476,10749202,9372274,20121476,10749202,9372274,0,0,0,0,0,0,0,0,0,20121476,10749202,9372274,133255,136066,130170,133255,136066,130170,,,,,,,,,
190585,1,46,21,25,0,0,0,46,21,25,46,21,25,0,0,0,0,0,0,0,0,0,5708214,2622484,3085730,5708214,2622484,3085730,0,0,0,0,0,0,0,0,0,5708214,2622484,3085730,124092,124880,123429,124092,124880,123429,,,,,,,,,
190594,1,273,137,136,0,0,0,273,137,136,273,137,136,0,0,0,0,0,0,0,0,0,36249947,18531679,17718268,36249947,18531679,17718268,0,0,0,0,0,0,0,0,0,36249947,18531679,17718268,132784,135268,130281,132784,135268,130281,,,,,,,,,
190600,1,116,63,53,0,0,0,116,63,53,116,63,53,0,0,0,0,0,0,0,0,0,15405252,8501023,6904229,15405252,8501023,6904229,0,0,0,0,0,0,0,0,0,15405252,8501023,6904229,132804,134937,130268,132804,134937,130268,,,,,,,,,
190619,1,84,45,39,0,0,0,84,45,39,84,45,39,0,0,0,0,0,0,0,0,0,10794278,5836471,4957807,10794278,5836471,4957807,0,0,0,0,0,0,0,0,0,10794278,5836471,4957807,128503,129699,127123,128503,129699,127123,,,,,,,,,
190628,1,169,77,92,0,0,0,169,77,92,169,77,92,0,0,0,0,0,0,0,0,0,20699909,9532491,11167418,20699909,9532491,11167418,0,0,0,0,0,0,0,0,0,20699909,9532491,11167418,122485,123799,121385,122485,123799,121385,,,,,,,,,
190637,1,97,54,43,0,0,0,97,54,43,97,54,43,0,0,0,0,0,0,0,0,0,12691719,7200235,5491484,12691719,7200235,5491484,0,0,0,0,0,0,0,0,0,12691719,7200235,5491484,130842,133338,127709,130842,133338,127709,,,,,,,,,
190646,1,43,25,18,0,0,0,43,25,18,43,25,18,0,0,0,0,0,0,0,0,0,5720444,3368842,2351602,5720444,3368842,2351602,0,0,0,0,0,0,0,0,0,5720444,3368842,2351602,133034,134754,130645,133034,134754,130645,,,,,,,,,
190655,1,94,49,45,0,0,0,94,49,45,94,49,45,0,0,0,0,0,0,0,0,0,12212562,6418004,5794558,12212562,6418004,5794558,0,0,0,0,0,0,0,0,0,12212562,6418004,5794558,129921,130980,128768,129921,130980,128768,,,,,,,,,
190664,1,196,126,70,0,0,0,196,126,70,196,126,70,0,0,0,0,0,0,0,0,0,26274076,16924549,9349527,26274076,16924549,9349527,0,0,0,0,0,0,0,0,0,26274076,16924549,9349527,134051,134322,133565,134051,134322,133565,,,,,,,,,
190673,1,80,32,48,0,0,0,80,32,48,80,32,48,0,0,0,0,0,0,0,0,0,10397643,4234025,6163618,10397643,4234025,6163618,0,0,0,0,0,0,0,0,0,10397643,4234025,6163618,129971,132313,128409,129971,132313,128409,,,,,,,,,
190682,1,32,13,19,0,0,0,32,13,19,32,13,19,0,0,0,0,0,0,0,0,0,5605783,2257891,3347892,5605783,2257891,3347892,0,0,0,0,0,0,0,0,0,5605783,2257891,3347892,175181,173684,176205,175181,173684,176205,,,,,,,,,
190691,1,57,30,27,0,0,0,57,30,27,57,30,27,0,0,0,0,0,0,0,0,0,7214020,3866708,3347312,7214020,3866708,3347312,0,0,0,0,0,0,0,0,0,7214020,3866708,3347312,126562,128890,123975,126562,128890,123975,,,,,,,,,
190716,1,18,7,11,0,0,0,18,7,11,16,6,10,0,0,0,0,0,0,2,1,1,1627269,651906,975363,1457651,567097,890554,0,0,0,0,0,0,169618,84809,84809,1584865,630704,954161,88048,90101,86742,91103,94516,89055,,,,,,,84809,84809,84809
190725,1,12,6,6,0,0,0,12,6,6,8,3,5,0,0,0,0,0,0,4,3,1,1216202,621717,594485,742818,273333,469485,0,0,0,0,0,0,473384,348384,125000,1097856,534621,563235,91488,89104,93873,92852,91111,93897,,,,,,,118346,116128,125000
190761,1,5,0,5,0,0,0,5,0,5,5,0,5,0,0,0,0,0,0,0,0,0,462800,0,462800,462800,0,462800,0,0,0,0,0,0,0,0,0,462800,0,462800,92560,,92560,92560,,92560,,,,,,,,,
190840,1,29,14,15,0,0,0,29,14,15,0,0,0,29,14,15,0,0,0,0,0,0,3243646,1587759,1655887,0,0,0,3243646,1587759,1655887,0,0,0,0,0,0,2919281,1428983,1490298,100665,102070,99353,,,,111850,113411,110392,,,,,,
190983,1,6,3,3,0,0,0,6,3,3,0,0,0,0,0,0,0,0,0,6,3,3,405840,205839,200001,0,0,0,0,0,0,0,0,0,405840,205839,200001,304380,154379,150001,50730,51460,50000,,,,,,,,,,67640,68613,66667
191083,1,101,52,49,0,0,0,101,52,49,0,0,0,0,0,0,0,0,0,101,52,49,8081183,4246986,3834197,0,0,0,0,0,0,0,0,0,8081183,4246986,3834197,6060887,3185240,2875648,60009,61255,58687,,,,,,,,,,80012,81673,78249
191126,1,62,29,33,0,0,0,62,29,33,0,0,0,0,0,0,0,0,0,62,29,33,8752696,4114435,4638261,0,0,0,0,0,0,0,0,0,8752696,4114435,4638261,6564522,3085826,3478696,105879,106408,105415,,,,,,,,,,141173,141877,140553
191199,1,40,22,18,0,0,0,40,22,18,0,0,0,40,22,18,0,0,0,0,0,0,3171698,1777873,1393825,0,0,0,3171698,1777873,1393825,0,0,0,0,0,0,2854528,1600086,1254443,71363,72731,69691,,,,79292,80812,77435,,,,,,
191205,1,6,4,2,0,0,0,6,4,2,0,0,0,1,0,1,3,3,0,2,1,1,473440,313400,160040,0,0,0,56000,0,56000,226700,226700,0,190740,86700,104040,378896,250466,128430,63149,62616,64215,,,,56000,,56000,75567,75567,,95370,86700,104040
191241,1,233,147,86,0,0,0,233,147,86,233,147,86,0,0,0,0,0,0,0,0,0,42792125,28163366,14628759,42792125,28163366,14628759,0,0,0,0,0,0,0,0,0,42792125,28163366,14628759,183657,191588,170102,183657,191588,170102,,,,,,,,,
191302,1,5,4,1,0,0,0,5,4,1,5,4,1,0,0,0,0,0,0,0,0,0,512091,413630,98461,512091,413630,98461,0,0,0,0,0,0,0,0,0,512091,413630,98461,102418,103408,98461,102418,103408,98461,,,,,,,,,
191339,1,21,5,16,0,0,0,21,5,16,16,4,12,1,0,1,0,0,0,4,1,3,1556026,354386,1201640,1127136,277134,850002,84534,0,84534,0,0,0,344356,77252,267104,1461484,335073,1126411,69594,67015,70401,70446,69284,70834,84534,,84534,,,,86089,77252,89035
191515,1,66,40,26,0,0,0,66,40,26,66,40,26,0,0,0,0,0,0,0,0,0,9936850,6060500,3876350,9936850,6060500,3876350,0,0,0,0,0,0,0,0,0,9936850,6060500,3876350,150558,151513,149090,150558,151513,149090,,,,,,,,,
191533,1,34,22,12,0,0,0,34,22,12,34,22,12,0,0,0,0,0,0,0,0,0,2764354,1687795,1076559,2764354,1687795,1076559,0,0,0,0,0,0,0,0,0,2764354,1687795,1076559,81305,76718,89713,81305,76718,89713,,,,,,,,,
191612,1,11,6,5,0,0,0,11,6,5,0,0,0,11,6,5,0,0,0,0,0,0,718517,385367,333150,0,0,0,718517,385367,333150,0,0,0,0,0,0,646665,346830,299835,58788,57805,59967,,,,65320,64228,66630,,,,,,
191621,1,12,8,4,0,0,0,12,8,4,0,0,0,12,8,4,0,0,0,0,0,0,847866,579292,268574,0,0,0,847866,579292,268574,0,0,0,0,0,0,763079,521363,241717,63590,65170,60429,,,,70656,72412,67144,,,,,,
191630,1,57,34,23,0,0,0,57,34,23,57,34,23,0,0,0,0,0,0,0,0,0,5878401,3574253,2304148,5878401,3574253,2304148,0,0,0,0,0,0,0,0,0,5878401,3574253,2304148,103130,105125,100180,103130,105125,100180,,,,,,,,,
191649,1,207,122,85,0,0,0,207,122,85,207,122,85,0,0,0,0,0,0,0,0,0,31229477,19015698,12213779,31229477,19015698,12213779,0,0,0,0,0,0,0,0,0,31229477,19015698,12213779,150867,155866,143692,150867,155866,143692,,,,,,,,,
191676,1,27,21,6,0,0,0,27,21,6,27,21,6,0,0,0,0,0,0,0,0,0,1714013,1339455,374558,1714013,1339455,374558,0,0,0,0,0,0,0,0,0,1714013,1339455,374558,63482,63784,62426,63482,63784,62426,,,,,,,,,
191719,1,37,17,20,0,0,0,37,17,20,37,17,20,0,0,0,0,0,0,0,0,0,3127515,1498128,1629387,3127515,1498128,1629387,0,0,0,0,0,0,0,0,0,3127515,1498128,1629387,84527,88125,81469,84527,88125,81469,,,,,,,,,
191931,1,41,31,10,0,0,0,41,31,10,41,31,10,0,0,0,0,0,0,0,0,0,4821347,3664257,1157090,4821347,3664257,1157090,0,0,0,0,0,0,0,0,0,4821347,3664257,1157090,117594,118202,115709,117594,118202,115709,,,,,,,,,
191968,1,104,52,52,0,0,0,104,52,52,102,50,52,0,0,0,0,0,0,2,2,0,10697991,5408257,5289734,10370644,5080910,5289734,0,0,0,0,0,0,327347,327347,0,10616154,5326420,5289734,102078,102431,101726,101673,101618,101726,,,,,,,163674,163674,
191986,1,16,5,11,0,0,0,16,5,11,15,5,10,0,0,0,0,0,0,1,0,1,1041949,350702,691247,967879,350702,617177,0,0,0,0,0,0,74070,0,74070,1023432,350702,672730,63964,70140,61157,64525,70140,61718,,,,,,,74070,,74070
192022,1,12,7,5,0,0,0,12,7,5,0,0,0,12,7,5,0,0,0,0,0,0,1083820,630988,452832,0,0,0,1083820,630988,452832,0,0,0,0,0,0,975438,567889,407549,81287,81127,81510,,,,90318,90141,90566,,,,,,
192040,1,15,12,3,0,0,0,15,12,3,15,12,3,0,0,0,0,0,0,0,0,0,1990096,1644465,345631,1990096,1644465,345631,0,0,0,0,0,0,0,0,0,1990096,1644465,345631,132673,137039,115210,132673,137039,115210,,,,,,,,,
192165,1,4,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,107417,107417,0,0,0,0,107417,107417,0,0,0,0,0,0,0,96675,96675,0,24169,24169,,,,,26854,26854,,,,,,,
192192,1,15,7,8,0,0,0,15,7,8,0,0,0,9,5,4,0,0,0,6,2,4,1201610,581330,620280,0,0,0,623762,361433,262329,0,0,0,577848,219897,357951,994772,490212,504559,66318,70030,63070,,,,69307,72287,65582,,,,96308,109949,89488
192271,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,233153,112290,120863,0,0,0,0,0,0,0,0,0,233153,112290,120863,174865,84218,90647,87432,84218,90647,,,,,,,,,,116577,112290,120863
192323,1,49,29,20,0,0,0,49,29,20,48,29,19,0,0,0,0,0,0,1,0,1,5165055,3048598,2116457,5036719,3048598,1988121,0,0,0,0,0,0,128336,0,128336,5132971,3048598,2084373,104755,105124,104219,104932,105124,104638,,,,,,,128336,,128336
192448,1,111,63,48,0,0,0,111,63,48,111,63,48,0,0,0,0,0,0,0,0,0,14463744,8355506,6108238,14463744,8355506,6108238,0,0,0,0,0,0,0,0,0,14463744,8355506,6108238,130304,132627,127255,130304,132627,127255,,,,,,,,,
192688,1,17,9,8,0,0,0,17,9,8,0,0,0,0,0,0,0,0,0,17,9,8,1330000,645000,685000,0,0,0,0,0,0,0,0,0,1330000,645000,685000,997500,483750,513750,58676,53750,64219,,,,,,,,,,78235,71667,85625
192703,1,76,44,32,0,0,0,76,44,32,76,44,32,0,0,0,0,0,0,0,0,0,9603371,5853220,3750151,9603371,5853220,3750151,0,0,0,0,0,0,0,0,0,9603371,5853220,3750151,126360,133028,117192,126360,133028,117192,,,,,,,,,
192749,1,39,22,17,0,0,0,39,22,17,39,22,17,0,0,0,0,0,0,0,0,0,3879732,2195878,1683854,3879732,2195878,1683854,0,0,0,0,0,0,0,0,0,3879732,2195878,1683854,99480,99813,99050,99480,99813,99050,,,,,,,,,
192785,1,2,1,1,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,2,1,1,173158,96000,77158,0,0,0,0,0,0,0,0,0,173158,96000,77158,129869,72000,57869,64934,72000,57869,,,,,,,,,,86579,96000,77158
192819,1,27,16,11,0,0,0,27,16,11,27,16,11,0,0,0,0,0,0,0,0,0,3397615,1981812,1415803,3397615,1981812,1415803,0,0,0,0,0,0,0,0,0,3397615,1981812,1415803,125838,123863,128709,125838,123863,128709,,,,,,,,,
192864,1,26,8,18,0,0,0,26,8,18,0,0,0,26,8,18,0,0,0,0,0,0,2614721,790517,1824204,0,0,0,2614721,790517,1824204,0,0,0,0,0,0,2353249,711465,1641784,90510,88933,91210,,,,100566,98815,101345,,,,,,
192925,1,6,6,0,0,0,0,6,6,0,0,0,0,6,6,0,0,0,0,0,0,0,490903,490903,0,0,0,0,490903,490903,0,0,0,0,0,0,0,441813,441813,0,73635,73635,,,,,81817,81817,,,,,,,
193016,1,29,13,16,0,0,0,29,13,16,26,12,14,0,0,0,0,0,0,3,1,2,3026368,1334078,1692290,2681270,1206049,1475221,0,0,0,0,0,0,345098,128029,217069,2940094,1302071,1638023,101383,100159,102376,103126,100504,105373,,,,,,,115033,128029,108535
193052,1,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,95610,95610,0,0,0,0,0,0,0,95610,95610,0,0,0,0,78209,78209,0,26070,26070,,,,,,,,31870,31870,,,,
193070,1,3,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,122700,122700,0,0,0,0,122700,122700,0,0,0,0,0,0,0,110430,110430,0,36810,36810,,,,,40900,40900,,,,,,,
193247,1,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,184160,184160,0,0,0,0,0,0,0,0,0,0,184160,184160,0,138120,138120,0,34530,34530,,,,,,,,,,,46040,46040,
193283,1,27,16,11,0,0,0,27,16,11,0,0,0,27,16,11,0,0,0,0,0,0,2049694,1139732,909962,0,0,0,2049694,1139732,909962,0,0,0,0,0,0,1844725,1025759,818966,68323,64110,74451,,,,75915,71233,82724,,,,,,
193292,1,51,13,38,0,0,0,51,13,38,51,13,38,0,0,0,0,0,0,0,0,0,6077523,1614312,4463211,6077523,1614312,4463211,0,0,0,0,0,0,0,0,0,6077523,1614312,4463211,119167,124178,117453,119167,124178,117453,,,,,,,,,
193326,1,86,28,58,0,0,0,86,28,58,0,0,0,86,28,58,0,0,0,0,0,0,7091391,2316128,4775263,0,0,0,7091391,2316128,4775263,0,0,0,0,0,0,6382252,2084515,4297737,74212,74447,74099,,,,82458,82719,82332,,,,,,
193353,1,19,11,8,0,0,0,19,11,8,19,11,8,0,0,0,0,0,0,0,0,0,1951480,1162540,788940,1951480,1162540,788940,0,0,0,0,0,0,0,0,0,1951480,1162540,788940,102709,105685,98618,102709,105685,98618,,,,,,,,,
193399,1,12,6,6,0,0,0,12,6,6,12,6,6,0,0,0,0,0,0,0,0,0,1199001,627225,571776,1199001,627225,571776,0,0,0,0,0,0,0,0,0,1199001,627225,571776,99917,104538,95296,99917,104538,95296,,,,,,,,,
193478,1,148,54,94,0,0,0,148,54,94,148,54,94,0,0,0,0,0,0,0,0,0,17320436,6337999,10982437,17320436,6337999,10982437,0,0,0,0,0,0,0,0,0,17320436,6337999,10982437,117030,117370,116834,117030,117370,116834,,,,,,,,,
193584,1,59,28,31,0,0,0,59,28,31,56,27,29,1,1,0,0,0,0,2,0,2,5117896,2575378,2542518,4775848,2482014,2293834,93364,93364,0,0,0,0,248684,0,248684,5046389,2566042,2480347,85532,91644,80011,85283,91926,79098,93364,93364,,,,,124342,,124342
193654,1,99,56,43,0,0,0,99,56,43,99,56,43,0,0,0,0,0,0,0,0,0,15734623,9029067,6705556,15734623,9029067,6705556,0,0,0,0,0,0,0,0,0,15734623,9029067,6705556,158936,161233,155943,158936,161233,155943,,,,,,,,,
193751,1,8,6,2,0,0,0,8,6,2,0,0,0,0,0,0,0,0,0,8,6,2,750122,561789,188333,0,0,0,0,0,0,0,0,0,750122,561789,188333,562592,421342,141250,70324,70224,70625,,,,,,,,,,93765,93632,94167
193821,1,28,16,12,0,0,0,28,16,12,0,0,0,0,0,0,0,0,0,28,16,12,5675022,3311513,2363509,0,0,0,0,0,0,0,0,0,5675022,3311513,2363509,4256267,2483635,1772632,152010,155227,147719,,,,,,,,,,202679,206970,196959
193830,1,5,1,4,0,0,0,5,1,4,0,0,0,0,0,0,0,0,0,5,1,4,544421,88011,456410,0,0,0,0,0,0,0,0,0,544421,88011,456410,408316,66008,342308,81663,66008,85577,,,,,,,,,,108884,88011,114103
193894,1,5,2,3,0,0,0,5,2,3,0,0,0,0,0,0,0,0,0,5,2,3,378866,130609,248257,0,0,0,0,0,0,0,0,0,378866,130609,248257,284150,97957,186193,56830,48978,62064,,,,,,,,,,75773,65305,82752
193900,1,807,542,265,0,0,0,807,542,265,671,457,214,0,0,0,0,0,0,136,85,51,214728516,149585684,65142832,176970115,125583058,51387057,0,0,0,0,0,0,37758401,24002626,13755775,205288916,143585028,61703888,254385,264917,232845,263741,274799,240126,,,,,,,277635,282384,269721
193946,1,41,20,21,0,0,0,41,20,21,0,0,0,41,20,21,0,0,0,0,0,0,4250381,2096033,2154348,0,0,0,4250381,2096033,2154348,0,0,0,0,0,0,3825343,1886430,1938913,93301,94321,92329,,,,103668,104802,102588,,,,,,
193973,1,47,30,17,0,0,0,47,30,17,47,30,17,0,0,0,0,0,0,0,0,0,4870737,3129385,1741352,4870737,3129385,1741352,0,0,0,0,0,0,0,0,0,4870737,3129385,1741352,103633,104313,102432,103633,104313,102432,,,,,,,,,
194028,1,3,0,3,0,0,0,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,214239,0,214239,214239,0,214239,0,0,0,0,0,0,0,0,0,214239,0,214239,71413,,71413,71413,,71413,,,,,,,,,
194073,1,9,7,2,0,0,0,9,7,2,0,0,0,0,0,0,0,0,0,9,7,2,1318500,1068500,250000,0,0,0,0,0,0,0,0,0,1318500,1068500,250000,988875,801375,187500,109875,114482,93750,,,,,,,,,,146500,152643,125000
194091,1,38,27,11,0,0,0,38,27,11,38,27,11,0,0,0,0,0,0,0,0,0,5710729,4209527,1501202,5710729,4209527,1501202,0,0,0,0,0,0,0,0,0,5710729,4209527,1501202,150282,155908,136473,150282,155908,136473,,,,,,,,,
194161,1,21,12,9,0,0,0,21,12,9,12,6,6,2,2,0,7,4,3,0,0,0,1723779,979467,744312,875266,444664,430602,160853,160853,0,687660,373950,313710,0,0,0,1582540,895323,687217,75359,74610,76357,72939,74111,71767,80427,80427,,98237,93488,104570,,,
194222,1,66,31,35,0,0,0,66,31,35,0,0,0,66,31,35,0,0,0,0,0,0,5710358,2669348,3041010,0,0,0,5710358,2669348,3041010,0,0,0,0,0,0,5139322,2402413,2736909,77869,77497,78197,,,,86521,86108,86886,,,,,,
194240,1,43,20,23,0,0,0,43,20,23,0,0,0,43,20,23,0,0,0,0,0,0,4643837,2184009,2459828,0,0,0,4643837,2184009,2459828,0,0,0,0,0,0,4179453,1965608,2213845,97197,98280,96254,,,,107996,109200,106949,,,,,,
194310,1,188,96,92,0,0,0,188,96,92,183,94,89,0,0,0,0,0,0,5,2,3,27554926,14330273,13224653,26878147,14081770,12796377,0,0,0,0,0,0,676779,248503,428276,27385731,14268147,13117584,145669,148627,142582,146875,149806,143780,,,,,,,135356,124252,142759
194392,1,14,7,7,0,0,0,14,7,7,14,7,7,0,0,0,0,0,0,0,0,0,815000,450000,365000,815000,450000,365000,0,0,0,0,0,0,0,0,0,815000,450000,365000,58214,64286,52143,58214,64286,52143,,,,,,,,,
194578,1,83,42,41,0,0,0,83,42,41,83,42,41,0,0,0,0,0,0,0,0,0,9647706,5045778,4601928,9647706,5045778,4601928,0,0,0,0,0,0,0,0,0,9647706,5045778,4601928,116237,120138,112242,116237,120138,112242,,,,,,,,,
194763,1,4,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,4,4,0,111523,111523,0,0,0,0,0,0,0,0,0,0,111523,111523,0,83642,83642,0,20911,20911,,,,,,,,,,,27881,27881,
194824,1,163,132,31,0,0,0,163,132,31,159,129,30,0,0,0,0,0,0,4,3,1,26339432,21521682,4817750,25599942,20962532,4637410,0,0,0,0,0,0,739490,559150,180340,26154560,21381895,4772665,160457,161984,153957,161006,162500,154580,,,,,,,184873,186383,180340
194958,1,31,17,14,0,0,0,31,17,14,16,11,5,2,0,2,13,6,7,0,0,0,2347560,1264941,1082619,1082898,741930,340968,145428,0,145428,1119234,523011,596223,0,0,0,2129317,1169753,959564,68688,68809,68540,67681,67448,68194,72714,,72714,86095,87169,85175,,,
195003,1,261,182,79,0,0,0,261,182,79,256,179,77,0,0,0,0,0,0,5,3,2,36656136,26119124,10537012,35682419,25450038,10232381,0,0,0,0,0,0,973717,669086,304631,36412707,25951853,10460854,139512,142593,132416,139384,142179,132888,,,,,,,194743,223029,152316
195030,1,273,201,72,0,0,0,273,201,72,258,194,64,0,0,0,0,0,0,15,7,8,48017905,36417437,11600468,45538856,35131571,10407285,0,0,0,0,0,0,2479049,1285866,1193183,47398143,36095971,11302172,173620,179582,156975,176507,181091,162614,,,,,,,165270,183695,149148
195049,1,35,32,3,0,0,0,35,32,3,0,0,0,0,0,0,0,0,0,35,32,3,13199870,12059950,1139920,0,0,0,0,0,0,0,0,0,13199870,12059950,1139920,9899903,9044963,854940,282854,282655,284980,,,,,,,,,,377139,376873,379973
195058,1,18,5,13,0,0,0,18,5,13,0,0,0,18,5,13,0,0,0,0,0,0,2119485,601722,1517763,0,0,0,2119485,601722,1517763,0,0,0,0,0,0,1907537,541550,1365987,105974,108310,105076,,,,117749,120344,116751,,,,,,
195128,1,19,7,12,0,0,0,19,7,12,18,7,11,0,0,0,1,0,1,0,0,0,1270939,455444,815495,1185345,455444,729901,0,0,0,85594,0,85594,0,0,0,1255361,455444,799917,66072,65063,66660,65853,65063,66355,,,,85594,,85594,,,
195164,1,26,18,8,0,0,0,26,18,8,0,0,0,26,18,8,0,0,0,0,0,0,1964512,1389074,575438,0,0,0,1964512,1389074,575438,0,0,0,0,0,0,1768061,1250167,517894,68002,69454,64737,,,,75558,77171,71930,,,,,,
195173,1,19,11,8,0,0,0,19,11,8,0,0,0,0,0,0,0,0,0,19,11,8,2069236,1260050,809186,0,0,0,0,0,0,0,0,0,2069236,1260050,809186,1551927,945038,606890,81680,85913,75861,,,,,,,,,,108907,114550,101148
195216,1,45,21,24,0,0,0,45,21,24,45,21,24,0,0,0,0,0,0,0,0,0,5181208,2390255,2790953,5181208,2390255,2790953,0,0,0,0,0,0,0,0,0,5181208,2390255,2790953,115138,113822,116290,115138,113822,116290,,,,,,,,,
195234,1,33,11,22,0,0,0,33,11,22,33,11,22,0,0,0,0,0,0,0,0,0,2839930,928875,1911055,2839930,928875,1911055,0,0,0,0,0,0,0,0,0,2839930,928875,1911055,86058,84443,86866,86058,84443,86866,,,,,,,,,
195243,1,19,6,13,0,0,0,19,6,13,19,6,13,0,0,0,0,0,0,0,0,0,1965246,631402,1333844,1965246,631402,1333844,0,0,0,0,0,0,0,0,0,1965246,631402,1333844,103434,105234,102603,103434,105234,102603,,,,,,,,,
