UNITID,FACSTAT,SISTOTL,SISPROF,SISASCP,SISASTP,SISINST,SISLECT,SISNORK
203678,10,56,4,10,14,28,0,0
203720,10,13,0,0,0,13,0,0
203748,10,114,52,20,30,12,0,0
203757,10,60,2,16,28,14,0,0
203775,10,51,24,11,11,5,0,0
203845,10,121,37,26,49,9,0,0
203881,10,52,20,9,18,5,0,0
203960,10,69,5,13,49,2,0,0
203997,10,11,4,3,3,0,0,1
204006,10,98,14,36,19,11,18,0
204015,10,42,9,11,9,4,9,0
204024,10,888,238,215,144,136,155,0
204176,10,56,1,13,32,10,0,0
204185,10,141,45,49,44,3,0,0
204194,10,66,24,13,27,2,0,0
204200,10,104,13,23,43,25,0,0
204255,10,38,13,10,7,8,0,0
204264,10,87,26,30,30,1,0,0
204422,10,43,0,11,27,5,0,0
204468,10,54,4,16,26,8,0,0
204477,10,82,25,27,19,1,0,10
204486,10,93,9,3,12,69,0,0
204501,10,308,100,84,93,4,3,24
204617,10,57,9,21,22,2,3,0
204635,10,205,63,69,63,10,0,0
204662,10,23,2,14,7,0,0,0
204671,10,27,10,15,2,0,0,0
204680,10,32,7,23,2,0,0,0
204699,10,37,9,16,12,0,0,0
204705,10,48,8,31,9,0,0,0
204796,10,4622,1370,1286,1959,7,0,0
204802,10,19,0,13,2,0,4,0
204820,10,37,0,13,3,0,21,0
204839,10,29,2,6,4,0,17,0
204848,10,26,2,17,1,0,6,0
204857,10,931,241,279,107,0,304,0
204866,10,28,6,16,1,0,5,0
204909,10,97,32,34,31,0,0,0
204936,10,137,60,48,21,3,5,0
204945,10,111,65,11,14,18,0,3
204990,10,5,2,1,1,0,1,0
205027,10,15,2,5,7,1,0,0
205054,10,13,0,0,0,13,0,0
205179,10,36,0,0,0,36,0,0
205203,10,56,13,4,27,12,0,0
205391,10,10,0,0,0,10,0,0
205443,10,124,34,53,30,7,0,0
205470,10,311,152,78,35,44,0,2
205841,10,169,5,58,50,49,7,0
205887,10,19,0,0,0,0,0,19
205957,10,127,61,31,29,6,0,0
205966,10,38,2,17,14,5,0,0
206011,10,31,6,12,9,4,0,0
206048,10,68,14,20,27,7,0,0
206084,10,708,212,174,127,23,147,25
206279,10,17,0,0,0,0,0,17
206288,10,12,9,1,1,1,0,0
206349,10,65,10,12,27,16,0,0
206437,10,96,25,28,39,4,0,0
206446,10,46,11,11,12,11,1,0
206491,10,13,2,6,4,1,0,0
206507,10,60,18,11,31,0,0,0
206525,10,95,37,28,30,0,0,0
206589,10,176,52,48,71,5,0,0
206604,10,569,177,174,77,30,106,5
206622,10,402,76,114,65,119,28,0
206695,10,365,128,98,63,0,76,0
206817,10,14,1,2,11,0,0,0
206835,10,30,3,3,20,4,0,0
206862,10,71,25,18,28,0,0,0
206914,10,119,31,24,33,31,0,0
206923,10,43,0,0,0,43,0,0
206932,10,18,0,0,0,18,0,0
206941,10,527,185,97,117,35,93,0
206996,10,43,0,0,0,0,0,43
207041,10,141,21,15,62,39,4,0
207050,10,35,17,0,0,18,0,0
207069,10,29,28,0,0,1,0,0
207157,10,13,0,0,0,0,0,13
207209,10,103,2,26,44,31,0,0
207236,10,53,4,0,8,41,0,0
207263,10,279,79,70,96,31,3,0
207281,10,92,0,0,0,92,0,0
207290,10,48,0,0,0,48,0,0
207306,10,82,21,15,19,25,1,1
207315,10,188,53,39,93,1,0,2
207324,10,90,39,21,25,5,0,0
207342,10,810,167,152,284,202,5,0
207351,10,48,8,3,19,17,1,0
207388,10,1243,332,273,282,1,99,256
207397,10,77,7,23,26,21,0,0
207403,10,84,27,20,37,0,0,0
207449,10,117,117,0,0,0,0,0
207458,10,189,70,47,61,11,0,0
207500,10,1368,396,379,297,143,153,0
207564,10,86,0,0,0,0,0,86
207582,10,149,59,32,40,0,18,0
207661,10,98,29,19,29,21,0,0
207670,10,113,113,0,0,0,0,0
207722,10,50,17,14,9,10,0,0
207740,10,39,5,4,22,8,0,0
207847,10,134,42,26,38,28,0,0
207856,10,23,0,0,0,0,0,23
207865,10,198,50,46,42,60,0,0
207935,10,273,20,105,148,0,0,0
207962,10,16,0,0,0,16,0,0
207971,10,298,85,104,90,19,0,0
208035,10,25,0,0,0,25,0,0
208275,10,44,0,0,0,44,0,0
208318,10,123,38,37,43,0,0,5
208390,10,189,0,0,0,189,0,0
208406,10,124,0,0,0,124,0,0
208415,10,28,0,0,0,28,0,0
208479,10,17,0,0,0,17,0,0
208512,10,10,0,0,0,10,0,0
208646,10,111,27,40,18,26,0,0
208822,10,178,54,39,83,1,1,0
209038,10,186,0,0,0,0,0,186
209056,10,183,58,79,34,11,1,0
209065,10,135,45,43,47,0,0,0
209074,10,122,0,0,0,0,0,122
209241,10,11,2,8,1,0,0,0
209250,10,135,0,0,0,135,0,0
209287,10,21,7,6,7,1,0,0
209296,10,22,6,9,7,0,0,0
209409,10,26,7,10,8,1,0,0
209490,10,1790,222,346,732,485,5,0
209506,10,151,48,50,33,20,0,0
209542,10,1249,318,325,209,397,0,0
209551,10,946,287,273,173,194,19,0
209603,10,24,1,21,2,0,0,0
209612,10,277,75,87,105,10,0,0
209746,10,386,0,0,0,386,0,0
209807,10,725,212,206,166,141,0,0
209825,10,277,44,86,57,65,12,13
209922,10,171,83,38,50,0,0,0
209940,10,64,0,0,0,64,0,0
210146,10,137,54,27,36,20,0,0
210155,10,46,16,16,14,0,0,0
210234,10,38,0,0,0,38,0,0
210270,10,63,0,0,0,63,0,0
210304,10,29,6,11,10,1,0,1
210331,10,48,18,13,17,0,0,0
210368,10,20,9,2,8,1,0,0
210401,10,158,76,47,24,11,0,0
210429,10,243,77,36,77,50,3,0
210438,10,34,4,14,10,3,0,3
210492,10,32,3,8,21,0,0,0
210571,10,117,21,43,32,18,3,0
210599,10,23,0,0,0,23,0,0
210605,10,222,116,63,34,9,0,0
210669,10,158,44,47,60,7,0,0
210739,10,134,15,48,63,8,0,0
210775,10,111,9,35,45,22,0,0
210809,10,19,2,3,11,3,0,0
211024,10,22,12,7,2,1,0,0
211079,10,41,8,9,19,1,4,0
211088,10,152,27,52,67,6,0,0
211130,10,7,3,3,1,0,0,0
211158,10,335,111,107,85,32,0,0
211273,10,175,43,45,37,6,44,0
211291,10,386,127,131,101,27,0,0
211307,10,124,59,41,16,5,0,3
211343,10,60,14,15,7,23,0,1
211352,10,64,13,17,32,2,0,0
211361,10,227,83,67,52,25,0,0
211431,10,105,25,24,37,19,0,0
211440,10,1146,415,291,253,0,0,187
211468,10,75,19,17,27,12,0,0
211477,10,34,3,7,12,9,3,0
211556,10,130,17,46,66,1,0,0
211583,10,66,13,19,28,6,0,0
211608,10,31,15,8,6,2,0,0
211644,10,164,60,35,48,21,0,0
211893,10,4,0,0,0,0,0,4
211927,10,125,50,58,15,2,0,0
211981,10,84,27,27,25,4,1,0
212009,10,219,58,83,61,16,0,1
212045,10,9,0,0,0,9,0,0
212054,10,1199,264,222,111,602,0,0
212106,10,452,85,192,145,22,0,8
212115,10,219,90,59,39,31,0,0
212133,10,106,27,23,28,0,19,9
212160,10,209,82,55,52,20,0,0
212197,10,104,33,40,13,0,18,0
212577,10,215,81,71,58,5,0,0
212601,10,244,36,80,113,15,0,0
212656,10,62,26,27,9,0,0,0
212674,10,226,61,86,62,2,15,0
212771,10,2,2,0,0,0,0,0
212832,10,87,9,12,43,23,0,0
212869,10,58,6,21,15,16,0,0
212878,10,275,116,83,50,23,0,3
212911,10,168,52,40,71,1,4,0
212984,10,77,18,14,32,13,0,0
213011,10,78,23,12,28,7,0,8
213020,10,351,163,129,41,18,0,0
213233,10,29,0,0,0,29,0,0
213251,10,97,50,19,23,5,0,0
213303,10,41,10,12,15,4,0,0
213321,10,138,53,48,32,5,0,0
213349,10,323,120,112,75,16,0,0
213358,10,60,24,12,24,0,0,0
213367,10,179,34,72,63,10,0,0
213376,10,28,3,3,9,13,0,0
213385,10,255,76,79,92,8,0,0
213400,10,62,24,8,28,2,0,0
213446,10,7,4,2,1,0,0,0
213507,10,121,30,42,49,0,0,0
213525,10,80,20,26,29,5,0,0
213534,10,17,0,0,0,17,0,0
213543,10,555,193,159,103,0,77,23
213570,10,21,0,0,0,21,0,0
213589,10,10,0,0,0,10,0,0
213598,10,105,21,27,46,2,9,0
213613,10,162,76,43,36,7,0,0
213631,10,21,7,7,4,2,0,1
213659,10,99,27,23,35,13,0,1
213668,10,91,18,26,39,0,8,0
213774,10,22,8,1,9,4,0,0
213783,10,81,29,31,17,4,0,0
213826,10,151,19,55,52,25,0,0
213987,10,150,23,34,68,16,9,0
213996,10,172,63,55,41,0,13,0
214041,10,267,80,108,79,0,0,0
214069,10,124,24,36,64,0,0,0
214111,10,149,18,30,77,24,0,0
214148,10,24,6,8,9,1,0,0
214157,10,159,35,51,58,10,5,0
214166,10,57,8,17,17,13,0,2
214175,10,186,53,41,61,0,31,0
214272,10,88,20,26,39,3,0,0
214290,10,31,0,0,0,31,0,0
214379,10,119,62,21,31,5,0,0
214564,10,87,7,25,48,7,0,0
214582,10,15,0,0,0,15,0,0
214883,10,22,11,9,2,0,0,0
214892,10,27,0,0,0,27,0,0
214944,10,37,0,0,0,37,0,0
214971,10,21,16,2,3,0,0,0
215053,10,16,0,3,13,0,0,0
215062,10,2196,898,356,415,173,354,0
215105,10,77,10,39,28,0,0,0
215114,10,42,19,9,13,1,0,0
215123,10,213,71,69,54,18,1,0
215132,10,152,29,43,68,8,4,0
215239,10,358,12,68,251,12,15,0
215266,10,71,8,24,29,10,0,0
215275,10,75,5,28,16,26,0,0
215284,10,131,16,51,43,21,0,0
215293,10,4378,1079,1080,1725,202,290,2
215309,10,8,1,2,1,4,0,0
215415,10,60,0,0,0,0,0,60
215424,10,13,6,6,1,0,0,0
215442,10,129,56,33,28,0,12,0
215585,10,49,12,12,15,10,0,0
215619,10,5,2,2,1,0,0,0
215637,10,15,0,0,0,15,0,0
215655,10,179,86,57,28,0,8,0
215682,10,29,0,0,0,29,0,0
215691,10,26,2,13,11,0,0,0
215743,10,115,32,36,29,18,0,0
215770,10,261,84,78,57,42,0,0
215798,10,95,26,38,27,4,0,0
215929,10,281,97,72,66,2,3,41
215947,10,103,12,45,38,8,0,0
215992,10,7,0,0,0,7,0,0
216010,10,250,96,109,40,5,0,0
216038,10,366,88,135,110,33,0,0
216047,10,18,6,1,7,4,0,0
216083,10,27,0,0,0,27,0,0
216278,10,143,25,54,56,0,6,2
216287,10,239,83,55,98,3,0,0
216296,10,75,9,9,15,42,0,0
216339,10,2286,618,747,849,72,0,0
216357,10,62,24,17,18,0,3,0
216366,10,303,40,93,140,29,1,0
216436,10,15,0,0,0,15,0,0
216445,10,13,0,0,0,13,0,0
216454,10,12,0,0,0,12,0,0
216463,10,12,5,6,1,0,0,0
216524,10,132,29,39,41,23,0,0
216542,10,22,5,6,11,0,0,0
216597,10,730,227,212,229,62,0,0
216667,10,104,36,34,29,4,1,0
216694,10,81,24,16,24,17,0,0
216764,10,660,215,227,139,79,0,0
216807,10,72,20,22,18,0,12,0
216816,10,14,7,5,1,0,1,0
216825,10,74,8,11,48,7,0,0
216852,10,275,73,94,90,6,12,0
216931,10,170,28,74,46,1,0,21
216940,10,19,0,7,0,12,0,0
217013,10,43,10,17,9,5,2,0
217059,10,168,24,76,44,24,0,0
217156,10,920,418,169,157,0,86,90
217165,10,159,65,19,21,0,54,0
217235,10,250,61,130,40,11,8,0
217305,10,115,17,31,42,25,0,0
217402,10,313,68,109,121,15,0,0
217420,10,297,115,115,67,0,0,0
217475,10,290,113,61,114,2,0,0
217484,10,764,248,161,179,0,176,0
217493,10,200,69,63,68,0,0,0
217518,10,195,101,54,34,0,6,0
217536,10,120,27,33,37,0,23,0
217606,10,6,4,1,1,0,0,0
217615,10,52,0,0,0,0,0,52
217624,10,41,0,6,28,7,0,0
217633,10,176,26,43,69,27,11,0
217688,10,203,45,56,79,23,0,0
217712,10,46,0,0,0,0,0,46
217721,10,91,14,31,18,28,0,0
217749,10,168,53,59,49,7,0,0
217776,10,52,14,17,19,2,0,0
217819,10,509,148,188,115,58,0,0
217837,10,26,0,0,0,0,0,26
217864,10,217,67,65,58,27,0,0
217873,10,118,18,39,46,13,1,1
217882,10,1394,373,329,263,1,328,100
217891,10,10,10,0,0,0,0,0
217907,10,63,19,17,23,0,4,0
217925,10,48,22,26,0,0,0,0
217934,10,54,9,7,17,0,21,0
217961,10,86,18,29,34,3,2,0
217989,10,16,0,0,0,0,0,16
217998,10,38,13,11,14,0,0,0
218025,10,75,0,0,0,0,0,75
218061,10,210,74,51,74,11,0,0
218070,10,256,112,63,67,4,10,0
218113,10,311,0,0,0,0,0,311
218140,10,164,0,0,0,0,0,164
218229,10,159,20,32,56,9,35,7
218238,10,94,26,25,24,1,18,0
218335,10,224,54,60,61,49,0,0
218353,10,208,0,0,0,0,0,208
218399,10,24,7,7,8,2,0,0
218414,10,71,18,14,39,0,0,0
218441,10,149,37,31,42,38,0,1
218487,10,66,0,0,0,0,0,66
218520,10,113,0,0,0,0,0,113
218539,10,105,45,29,29,1,0,1
218645,10,159,35,53,41,30,0,0
218654,10,90,14,30,25,21,0,0
218663,10,1675,492,524,399,230,26,4
218672,10,50,10,18,5,17,0,0
218681,10,22,4,5,8,5,0,0
218690,10,42,12,2,9,19,0,0
218706,10,15,1,3,5,6,0,0
218724,10,476,109,117,114,6,129,1
218733,10,124,33,25,41,25,0,0
218742,10,223,41,57,54,71,0,0
218751,10,35,8,9,14,4,0,0
218821,10,41,0,0,0,0,0,41
218830,10,125,0,0,0,0,0,125
218858,10,80,0,0,0,0,0,80
218885,10,140,0,0,0,0,0,140
218894,10,234,0,0,0,0,0,234
218919,10,29,1,5,19,4,0,0
218955,10,25,0,0,0,0,0,25
218964,10,276,87,77,81,28,3,0
218973,10,141,47,43,39,12,0,0
218991,10,113,0,0,0,0,0,113
219000,10,136,30,33,66,7,0,0
219046,10,109,30,26,30,17,6,0
219082,10,100,18,25,31,21,4,1
219091,10,46,11,14,18,3,0,0
219143,10,110,0,0,0,110,0,0
219189,10,69,0,0,0,69,0,0
219198,10,44,9,11,21,3,0,0
219259,10,94,22,20,34,17,1,0
219277,10,60,1,9,50,0,0,0
219295,10,32,3,4,5,20,0,0
219347,10,159,35,45,46,8,25,0
219356,10,481,117,95,105,83,81,0
219374,10,17,0,0,0,17,0,0
219383,10,57,11,22,22,2,0,0
219408,10,12,0,0,0,12,0,0
219426,10,80,0,0,0,80,0,0
219471,10,407,80,92,108,92,34,1
219480,10,50,0,0,0,50,0,0
219505,10,4,0,3,1,0,0,0
219602,10,386,147,86,113,39,0,1
219639,10,69,5,13,41,3,0,7
219709,10,488,112,134,101,72,60,9
219718,10,154,24,34,30,5,61,0
219790,10,41,18,9,9,5,0,0
219806,10,123,31,43,47,2,0,0
219824,10,235,28,43,46,118,0,0
219833,10,115,36,43,29,7,0,0
219842,10,10,5,2,3,0,0,0
219879,10,79,9,34,17,19,0,0
219888,10,112,13,44,28,27,0,0
219903,10,31,0,0,0,31,0,0
219949,10,85,15,8,36,26,0,0
219976,10,247,59,74,97,12,5,0
220057,10,50,4,23,13,10,0,0
220075,10,754,214,194,237,38,64,7
220118,10,17,0,0,0,17,0,0
220181,10,52,8,22,14,8,0,0
220206,10,16,4,2,3,7,0,0
220215,10,99,17,29,35,17,1,0
220400,10,94,11,60,20,3,0,0
220473,10,38,27,7,4,0,0,0
220516,10,82,15,27,36,4,0,0
220552,10,271,15,43,108,102,0,3
220598,10,64,0,11,48,5,0,0
220604,10,44,8,9,20,7,0,0
220613,10,186,50,52,60,0,24,0
220631,10,303,23,87,128,47,18,0
220701,10,50,9,14,17,10,0,0
220710,10,74,24,24,14,0,12,0
220792,10,204,57,58,80,9,0,0
220862,10,888,196,253,241,198,0,0
220871,10,10,5,3,2,0,0,0
220978,10,933,329,218,171,49,166,0
220996,10,7,7,0,0,0,0,0
221096,10,122,8,40,36,38,0,0
221148,10,62,0,0,0,62,0,0
221184,10,140,8,53,39,40,0,0
221351,10,187,37,76,69,5,0,0
221397,10,114,18,51,41,4,0,0
221485,10,176,22,60,62,32,0,0
221519,10,173,62,44,63,4,0,0
221643,10,221,35,128,27,31,0,0
221661,10,138,60,56,22,0,0,0
221670,10,54,13,26,12,3,0,0
221731,10,73,15,18,40,0,0,0
221740,10,502,135,101,132,2,130,2
221759,10,1683,531,395,348,34,372,3
221768,10,295,99,61,52,11,72,0
221838,10,337,97,107,112,8,0,13
221847,10,444,127,113,86,53,65,0
221892,10,97,36,34,25,2,0,0
221908,10,120,10,50,27,33,0,0
221953,10,64,8,25,27,4,0,0
221971,10,207,84,47,73,0,0,3
221999,10,1259,472,275,294,33,172,13
222053,10,190,21,83,34,52,0,0
222062,10,155,22,59,43,31,0,0
222105,10,22,0,0,0,22,0,0
222178,10,268,68,75,56,26,0,43
222567,10,108,0,0,0,0,0,108
222576,10,174,22,13,32,107,0,0
222628,10,16,13,3,0,0,0,0
222822,10,90,0,0,0,0,0,90
222831,10,312,83,54,73,71,0,31
222877,10,6,0,0,0,6,0,0
222938,10,5,0,0,0,5,0,0
222983,10,102,28,42,27,5,0,0
222992,10,632,342,186,75,3,0,26
223001,10,20,9,6,2,0,0,3
223083,10,31,0,0,0,31,0,0
223223,10,3349,385,613,1742,609,0,0
223232,10,1068,291,299,232,13,233,0
223320,10,45,9,17,8,8,0,3
223427,10,369,0,0,0,0,0,369
223506,10,101,14,19,40,28,0,0
223816,10,136,136,0,0,0,0,0
223898,10,75,67,0,0,8,0,0
223922,10,39,2,3,4,30,0,0
224004,10,54,11,19,13,11,0,0
224110,10,146,0,0,0,0,0,146
224147,10,410,84,117,192,8,9,0
224226,10,113,48,16,49,0,0,0
224244,10,8,6,1,0,1,0,0
224305,10,66,36,13,16,1,0,0
224323,10,139,15,67,23,34,0,0
224350,10,309,99,55,51,104,0,0
224527,10,74,20,20,34,0,0,0
224545,10,96,18,23,34,20,1,0
224554,10,376,66,130,120,52,8,0
224615,10,891,0,0,0,0,0,891
224642,10,393,142,40,135,0,64,12
224660,10,42,0,0,0,42,0,0
224679,10,80,0,0,0,80,0,0
224712,10,16,4,5,6,0,0,1
224776,10,3,0,0,0,3,0,0
224891,10,30,9,3,10,8,0,0
224961,10,58,2,5,5,46,0,0
225070,10,111,111,0,0,0,0,0
225201,10,33,0,0,0,33,0,0
225247,10,91,40,20,28,2,1,0
225308,10,160,0,0,0,157,0,3
225371,10,88,0,0,0,0,0,88
225399,10,137,32,42,61,2,0,0
225414,10,269,62,107,58,0,28,14
225423,10,915,0,0,0,915,0,0
225432,10,366,69,103,77,1,102,14
225502,10,123,35,39,34,0,11,4
225511,10,1358,444,371,223,1,82,237
225520,10,98,7,33,19,39,0,0
225548,10,57,21,15,13,8,0,0
225575,10,43,9,13,15,3,3,0
225627,10,344,88,112,106,38,0,0
225876,10,6,0,0,0,6,0,0
225885,10,34,3,7,24,0,0,0
226019,10,138,0,0,0,138,0,0
226091,10,419,79,109,83,148,0,0
226107,10,41,1,1,7,30,2,0
226116,10,62,1,1,3,57,0,0
226134,10,163,96,13,27,27,0,0
226152,10,249,28,66,107,42,6,0
226204,10,164,0,0,0,0,0,164
226231,10,78,30,24,20,3,1,0
226277,10,71,0,0,0,71,0,0
226383,10,84,27,26,23,5,1,2
226408,10,112,16,24,72,0,0,0
226471,10,172,59,32,70,11,0,0
226578,10,201,112,59,25,5,0,0
226587,10,76,30,13,16,17,0,0
226806,10,132,41,51,11,29,0,0
226833,10,229,44,74,83,20,7,1
226879,10,6,6,0,0,0,0,0
226903,10,123,0,0,0,123,0,0
227146,10,110,14,83,13,0,0,0
227182,10,862,667,105,36,54,0,0
227216,10,1171,328,240,219,50,319,15
227225,10,69,39,5,4,21,0,0
227289,10,18,10,3,4,1,0,0
227304,10,108,15,40,14,39,0,0
227331,10,101,26,25,43,6,1,0
227368,10,1332,288,245,276,1,522,0
227377,10,97,0,0,0,0,0,97
227386,10,66,51,0,0,15,0,0
227401,10,77,0,0,0,0,0,77
227429,10,15,0,8,1,1,5,0
227526,10,402,78,67,112,1,144,0
227687,10,38,1,3,3,31,0,0
227757,10,700,302,110,130,15,142,1
227845,10,160,47,53,53,2,5,0
227854,10,199,12,28,61,98,0,0
227863,10,139,28,53,47,9,1,1
227881,10,823,189,181,186,1,266,0
227924,10,240,82,28,58,72,0,0
227979,10,502,0,0,0,0,0,502
228042,10,52,10,14,21,7,0,0
228149,10,210,87,55,38,27,3,0
228158,10,258,52,38,82,86,0,0
228194,10,51,45,2,4,0,0,0
228246,10,723,209,143,92,131,141,7
228316,10,120,5,1,7,106,0,1
228325,10,69,26,12,16,15,0,0
228343,10,116,43,32,21,20,0,0
228431,10,475,109,140,109,39,65,13
228459,10,1260,278,263,238,0,480,1
228468,10,46,12,14,19,0,0,1
228486,10,9,0,0,0,9,0,0
228501,10,84,25,14,29,4,9,3
228529,10,428,78,124,126,100,0,0
228547,10,616,114,111,107,284,0,0
228608,10,132,45,30,57,0,0,0
228635,10,1908,412,444,1021,31,0,0
228644,10,816,214,212,334,7,1,48
228653,10,617,186,151,276,3,0,1
228699,10,87,22,29,24,12,0,0
228705,10,291,98,96,52,12,33,0
228723,10,3229,1173,703,666,439,248,0
228769,10,1061,238,205,185,0,182,251
228778,10,2861,992,500,407,35,882,45
228787,10,903,260,148,135,0,360,0
228796,10,745,155,174,132,0,284,0
228802,10,413,79,113,79,83,59,0
228866,10,21,9,4,6,2,0,0
228875,10,699,215,221,147,73,43,0
228884,10,29,2,9,8,10,0,0
228909,10,238,49,64,112,13,0,0
228981,10,84,27,29,21,1,6,0
229018,10,170,29,37,60,0,38,6
229027,10,998,275,277,289,0,133,24
229063,10,407,128,95,56,0,0,128
229115,10,1454,396,410,365,176,48,59
229160,10,102,28,45,23,6,0,0
229179,10,444,125,131,158,6,24,0
229267,10,264,97,81,73,0,12,1
229300,10,1901,350,458,1018,62,0,13
229337,10,728,153,214,293,28,0,40
229355,10,323,323,0,0,0,0,0
229504,10,85,0,0,0,0,0,85
229540,10,88,25,32,11,15,0,5
229780,10,108,57,23,19,7,2,0
229799,10,131,0,0,0,129,0,2
229814,10,355,71,76,110,92,6,0
229832,10,34,1,3,8,22,0,0
229841,10,176,0,0,0,0,0,176
229887,10,32,0,7,15,10,0,0
230038,10,1286,434,510,330,12,0,0
230047,10,127,27,45,53,0,0,2
230171,10,255,40,70,95,20,0,30
230366,10,10,0,0,0,10,0,0
230418,10,16,0,0,0,0,0,16
230597,10,152,19,40,56,37,0,0
230603,10,353,58,89,147,0,53,6
230728,10,1029,267,252,331,42,137,0
230737,10,774,122,275,222,0,155,0
230746,10,349,57,153,131,7,1,0
230764,10,2234,765,572,577,18,302,0
230782,10,586,170,122,159,128,0,7
230807,10,121,39,45,37,0,0,0
230816,10,60,0,0,0,0,0,60
230834,10,81,34,26,21,0,0,0
230852,10,107,32,41,30,4,0,0
230889,10,10,0,0,0,0,0,10
230913,10,64,26,23,15,0,0,0
230959,10,332,125,68,92,3,5,39
230995,10,163,32,49,36,1,35,10
231059,10,108,36,34,20,18,0,0
231068,10,6,2,3,1,0,0,0
231095,10,16,0,0,0,0,0,16
231147,10,52,22,5,25,0,0,0
231165,10,83,32,14,37,0,0,0
231174,10,734,241,211,110,8,164,0
231411,10,21,0,0,0,21,0,0
231420,10,53,13,19,14,7,0,0
231536,10,65,8,23,18,13,3,0
231554,10,47,11,9,26,1,0,0
231581,10,92,14,44,23,11,0,0
231624,10,672,254,195,136,17,70,0
231651,10,133,37,49,45,2,0,0
231697,10,57,19,16,13,8,1,0
231712,10,282,53,97,70,17,45,0
231785,10,33,0,0,0,33,0,0
231873,10,20,0,5,1,14,0,0
231882,10,54,7,14,9,19,5,0
231970,10,205,40,55,94,16,0,0
232025,10,92,14,24,48,5,1,0
232043,10,85,20,19,31,14,1,0
232052,10,15,1,4,6,4,0,0
232089,10,62,6,24,26,4,2,0
232186,10,1453,392,505,468,88,0,0
232195,10,104,11,21,45,25,2,0
232256,10,97,32,28,20,0,17,0
232265,10,240,33,39,132,14,2,20
232308,10,99,21,21,40,7,4,6
232414,10,111,31,39,25,16,0,0
232423,10,1051,385,281,223,162,0,0
232450,10,118,38,17,26,36,1,0
232557,10,1187,213,235,723,16,0,0
232566,10,244,56,79,77,4,28,0
232575,10,64,17,18,18,11,0,0
232609,10,185,50,61,64,10,0,0
232618,10,24,0,0,0,0,0,24
232672,10,96,12,39,42,3,0,0
232681,10,242,81,69,57,5,30,0
232706,10,152,44,34,53,21,0,0
232788,10,43,10,7,13,13,0,0
232867,10,49,18,10,12,9,0,0
232885,10,41,3,10,23,4,1,0
232937,10,228,82,57,70,18,1,0
232946,10,589,212,158,125,88,6,0
232982,10,866,222,216,194,5,229,0
233019,10,44,5,15,10,14,0,0
233037,10,19,1,8,7,3,0,0
233082,10,8,0,0,0,0,0,8
233116,10,77,20,31,13,13,0,0
233277,10,489,155,125,139,70,0,0
233295,10,123,47,28,24,16,8,0
233301,10,60,23,19,16,2,0,0
233310,10,31,7,8,8,8,0,0
233329,10,15,0,0,0,15,0,0
233338,10,32,9,7,12,4,0,0
233356,10,33,1,7,14,11,0,0
233374,10,425,128,137,70,1,1,88
233408,10,31,0,0,0,31,0,0
233426,10,154,44,53,16,1,0,40
233541,10,260,54,96,88,5,15,2
233611,10,59,17,10,24,8,0,0
233639,10,47,9,13,15,5,5,0
233648,10,48,3,13,17,14,1,0
233718,10,47,6,8,24,9,0,0
233754,10,86,17,28,21,20,0,0
233772,10,271,66,75,62,63,5,0
233842,10,25,9,8,7,1,0,0
233897,10,102,25,32,18,27,0,0
233903,10,38,4,15,12,7,0,0
233921,10,2122,641,549,588,302,2,40
233949,10,77,16,25,21,15,0,0
234030,10,2155,478,687,855,135,0,0
234076,10,2479,848,761,746,39,85,0
234085,10,147,65,24,47,5,5,1
234137,10,5,4,0,0,1,0,0
234155,10,265,61,81,87,36,0,0
234164,10,49,8,18,22,0,0,1
234173,10,87,43,28,12,4,0,0
234207,10,245,103,55,70,11,6,0
234377,10,30,3,10,12,5,0,0
234669,10,199,46,113,35,5,0,0
234696,10,70,0,0,0,70,0,0
234711,10,46,0,0,0,46,0,0
234827,10,448,153,111,57,0,127,0
234845,10,64,0,0,0,64,0,0
234915,10,28,0,0,0,0,0,28
234933,10,172,0,0,0,172,0,0
234951,10,95,0,0,0,89,0,6
234979,10,130,0,0,0,0,0,130
235024,10,38,15,12,11,0,0,0
235097,10,414,143,73,53,0,145,0
235103,10,106,0,0,0,106,0,0
235149,10,125,0,0,0,0,0,125
235167,10,120,0,0,0,0,0,120
235237,10,135,0,0,0,135,0,0
235316,10,454,135,145,151,0,23,0
235334,10,58,0,0,58,0,0,0
235343,10,168,0,0,0,168,0,0
235422,10,53,7,21,21,4,0,0
235431,10,156,0,0,0,156,0,0
235547,10,29,7,10,12,0,0,0
235671,10,70,0,0,0,66,0,4
235699,10,80,0,0,0,0,0,80
235750,10,70,0,0,0,70,0,0
236072,10,81,0,0,0,81,0,0
236133,10,57,12,23,20,2,0,0
236188,10,125,0,0,0,125,0,0
236212,10,50,0,0,0,50,0,0
236230,10,189,49,69,57,14,0,0
236258,10,45,0,0,0,45,0,0
236328,10,214,117,38,47,12,0,0
236382,10,64,0,0,0,64,0,0
236452,10,98,25,25,35,13,0,0
236504,10,64,0,0,0,64,0,0
236513,10,139,0,0,0,139,0,0
236577,10,209,65,65,71,8,0,0
236595,10,522,115,156,88,101,57,5
236610,10,119,0,0,0,0,0,119
236638,10,89,0,0,0,0,0,89
236656,10,93,0,0,0,0,0,93
236692,10,198,0,0,0,198,0,0
236708,10,127,0,0,0,127,0,0
236753,10,137,0,0,0,137,0,0
236887,10,106,0,0,0,0,0,106
236896,10,86,32,24,22,8,0,0
